name,year,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Round Number,driverId,driverRef,driverStandingsId,raceId,points,position,wins,circuitId,time,circuitRef,HighTemp,constructorId,fastestLapTime,fastestLapSpeed,constructorRef
Qatar Grand Prix,2023,31.46289308176101,73.15723270440252,1009.7748427672956,0,36.93207547169811,203.58490566037736,0.889937106918239,17.0,844,leclerc,72360,1115,145.0,6,0,78,17:00:00,losail,1,6,1:24.992,229.532,ferrari
Qatar Grand Prix,2023,31.46289308176101,73.15723270440252,1009.7748427672956,0,36.93207547169811,203.58490566037736,0.889937106918239,17.0,846,norris,72358,1115,136.0,7,0,78,17:00:00,losail,1,1,1:24.842,229.938,mclaren
Qatar Grand Prix,2023,31.46289308176101,73.15723270440252,1009.7748427672956,0,36.93207547169811,203.58490566037736,0.889937106918239,17.0,847,russell,72348,1115,132.0,8,0,78,17:00:00,losail,1,131,1:25.770,227.450,mercedes
Qatar Grand Prix,2023,31.46289308176101,73.15723270440252,1009.7748427672956,0,36.93207547169811,203.58490566037736,0.889937106918239,17.0,848,albon,72351,1115,23.0,13,0,78,17:00:00,losail,1,3,1:26.666,225.098,williams
Qatar Grand Prix,2023,31.46289308176101,73.15723270440252,1009.7748427672956,0,36.93207547169811,203.58490566037736,0.889937106918239,17.0,852,tsunoda,72352,1115,3.0,17,0,78,17:00:00,losail,1,213,1:27.174,223.786,alphatauri
Qatar Grand Prix,2023,31.46289308176101,73.15723270440252,1009.7748427672956,0,36.93207547169811,203.58490566037736,0.889937106918239,17.0,855,zhou,72357,1115,6.0,16,0,78,17:00:00,losail,1,51,1:26.323,225.993,alfa
Qatar Grand Prix,2023,31.46289308176101,73.15723270440252,1009.7748427672956,0,36.93207547169811,203.58490566037736,0.889937106918239,17.0,857,piastri,72361,1115,83.0,9,0,78,17:00:00,losail,1,1,1:24.921,229.724,mclaren
Qatar Grand Prix,2023,31.46289308176101,73.15723270440252,1009.7748427672956,0,36.93207547169811,203.58490566037736,0.889937106918239,17.0,858,sargeant,72353,1115,0.0,20,0,78,17:00:00,losail,1,3,1:27.983,221.729,williams
Qatar Grand Prix,2023,31.46289308176101,73.15723270440252,1009.7748427672956,0,36.93207547169811,203.58490566037736,0.889937106918239,17.0,859,lawson,72363,1115,2.0,19,0,78,17:00:00,losail,1,213,1:27.113,223.943,alphatauri
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,1,hamilton,68990,1004,306.0,1,8,71,11:10:00,sochi,0,131,1:35.916,219.492,mercedes
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,4,alonso,68993,1004,50.0,9,0,71,11:10:00,sochi,0,1,1:39.590,211.394,mclaren
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,8,raikkonen,68991,1004,186.0,4,0,71,11:10:00,sochi,0,6,1:36.611,217.913,ferrari
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,20,vettel,68989,1004,256.0,2,5,71,11:10:00,sochi,0,6,1:35.990,219.322,ferrari
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,154,grosjean,69004,1004,27.0,14,0,71,11:10:00,sochi,0,210,1:38.244,214.290,haas
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,842,gasly,69006,1004,28.0,13,0,71,11:10:00,sochi,0,5,1:44.071,202.292,toro_rosso
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,807,hulkenberg,68995,1004,53.0,8,0,71,11:10:00,sochi,0,4,1:39.108,212.422,renault
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,815,perez,68999,1004,47.0,10,0,71,11:10:00,sochi,0,10,1:38.300,214.168,force_india
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,817,ricciardo,68992,1004,134.0,6,2,71,11:10:00,sochi,0,9,1:36.345,218.514,red_bull
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,822,bottas,68996,1004,189.0,3,0,71,11:10:00,sochi,0,131,1:35.861,219.617,mercedes
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,825,kevin_magnussen,69005,1004,53.0,7,0,71,11:10:00,sochi,0,210,1:38.015,214.791,haas
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,828,ericsson,69007,1004,6.0,18,0,71,11:10:00,sochi,0,15,1:37.931,214.975,sauber
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,830,max_verstappen,68994,1004,158.0,5,1,71,11:10:00,sochi,0,9,1:36.283,218.655,red_bull
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,832,sainz,68998,1004,38.0,12,0,71,11:10:00,sochi,0,4,1:39.731,211.095,renault
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,838,vandoorne,68997,1004,8.0,16,0,71,11:10:00,sochi,0,1,1:39.922,210.692,mclaren
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,839,ocon,69000,1004,47.0,11,0,71,11:10:00,sochi,0,10,1:38.366,214.025,force_india
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,840,stroll,69002,1004,6.0,17,0,71,11:10:00,sochi,0,3,1:39.435,211.724,williams
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,843,brendon_hartley,69003,1004,2.0,19,0,71,11:10:00,sochi,0,5,1:45.852,198.889,toro_rosso
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,844,leclerc,69001,1004,21.0,15,0,71,11:10:00,sochi,0,15,1:38.107,214.590,sauber
Russian Grand Prix,2018,24.778181818181817,61.308181818181815,1016.5336363636364,1,29.945454545454545,129.11818181818182,1.997272727272727,16.0,845,sirotkin,69008,1004,1.0,20,0,71,11:10:00,sochi,0,3,1:39.838,210.869,williams
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,1,hamilton,69590,1025,322.0,1,9,71,11:10:00,sochi,0,131,1:35.761,219.847,mercedes
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,8,raikkonen,69596,1025,31.0,14,0,71,11:10:00,sochi,0,51,1:38.589,213.541,alfa
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,9,kubica,69605,1025,1.0,19,0,71,11:10:00,sochi,0,3,1:42.327,205.740,williams
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,20,vettel,69592,1025,194.0,5,1,71,11:10:00,sochi,0,6,1:38.245,214.288,ferrari
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,154,grosjean,69606,1025,8.0,17,0,71,11:10:00,sochi,0,210,\N,\N,haas
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,842,gasly,69599,1025,69.0,6,0,71,11:10:00,sochi,0,5,1:38.606,213.504,toro_rosso
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,807,hulkenberg,69595,1025,34.0,11,0,71,11:10:00,sochi,0,4,1:38.519,213.692,renault
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,815,perez,69601,1025,33.0,13,0,71,11:10:00,sochi,0,211,1:38.043,214.730,racing_point
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,817,ricciardo,69607,1025,34.0,10,0,71,11:10:00,sochi,0,4,1:41.284,207.859,renault
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,822,bottas,69589,1025,249.0,2,2,71,11:10:00,sochi,0,131,1:36.316,218.580,mercedes
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,825,kevin_magnussen,69594,1025,20.0,15,0,71,11:10:00,sochi,0,210,1:38.130,214.539,haas
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,826,kvyat,69598,1025,33.0,12,0,71,11:10:00,sochi,0,5,1:38.228,214.325,toro_rosso
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,830,max_verstappen,69591,1025,212.0,4,2,71,11:10:00,sochi,0,9,1:36.937,217.180,red_bull
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,832,sainz,69608,1025,66.0,7,0,71,11:10:00,sochi,0,1,1:38.020,214.780,mclaren
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,840,stroll,69597,1025,19.0,16,0,71,11:10:00,sochi,0,211,1:38.611,213.493,racing_point
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,841,giovinazzi,69603,1025,4.0,18,0,71,11:10:00,sochi,0,51,1:38.696,213.309,alfa
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,844,leclerc,69593,1025,215.0,3,2,71,11:10:00,sochi,0,6,1:36.193,218.860,ferrari
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,846,norris,69600,1025,35.0,9,0,71,11:10:00,sochi,0,1,1:38.301,214.166,mclaren
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,847,russell,69604,1025,0.0,20,0,71,11:10:00,sochi,0,3,1:41.705,206.998,williams
Russian Grand Prix,2019,22.02977099236641,67.41526717557251,1016.7824427480916,1,34.33206106870229,255.18320610687024,1.8740458015267176,16.0,848,albon,69602,1025,52.0,8,0,71,11:10:00,sochi,0,9,1:36.762,217.573,red_bull
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,1,hamilton,70018,1040,205.0,1,6,71,11:10:00,sochi,0,131,1:38.075,214.660,mercedes
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,8,raikkonen,70028,1040,2.0,16,0,71,11:10:00,sochi,0,51,1:38.858,212.960,alfa
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,20,vettel,70024,1040,17.0,13,0,71,11:10:00,sochi,0,6,1:39.588,211.398,ferrari
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,154,grosjean,70030,1040,0.0,21,0,71,11:10:00,sochi,0,210,1:39.614,211.343,haas
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,842,gasly,70021,1040,45.0,10,1,71,11:10:00,sochi,0,213,1:37.231,216.523,alphatauri
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,815,perez,70020,1040,56.0,9,0,71,11:10:00,sochi,0,211,1:38.141,214.515,racing_point
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,817,ricciardo,70033,1040,63.0,6,0,71,11:10:00,sochi,0,4,1:37.886,215.074,renault
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,822,bottas,70015,1040,161.0,2,2,71,11:10:00,sochi,0,131,1:37.030,216.972,mercedes
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,825,kevin_magnussen,70031,1040,1.0,18,0,71,11:10:00,sochi,0,210,1:40.380,209.731,haas
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,826,kvyat,70026,1040,14.0,14,0,71,11:10:00,sochi,0,213,1:39.133,212.369,alphatauri
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,830,max_verstappen,70034,1040,128.0,3,1,71,11:10:00,sochi,0,9,1:37.332,216.298,red_bull
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,832,sainz,70019,1040,41.0,11,0,71,11:10:00,sochi,0,1,\N,\N,mclaren
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,839,ocon,70022,1040,36.0,12,0,71,11:10:00,sochi,0,4,1:39.216,212.191,renault
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,840,stroll,70032,1040,57.0,8,0,71,11:10:00,sochi,0,211,\N,\N,racing_point
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,841,giovinazzi,70023,1040,2.0,17,0,71,11:10:00,sochi,0,51,1:39.766,211.021,alfa
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,844,leclerc,70016,1040,57.0,7,0,71,11:10:00,sochi,0,6,1:39.053,212.540,ferrari
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,846,norris,70017,1040,65.0,4,0,71,11:10:00,sochi,0,1,1:37.377,216.198,mclaren
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,847,russell,70029,1040,0.0,20,0,71,11:10:00,sochi,0,3,1:37.352,216.254,williams
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,848,albon,70027,1040,64.0,5,0,71,11:10:00,sochi,0,9,1:38.377,214.001,red_bull
Russian Grand Prix,2020,28.80606060606061,51.36287878787879,1012.878787878788,0,40.34242424242424,229.5833333333333,1.4287878787878787,10.0,849,latifi,70025,1040,0.0,19,0,71,11:10:00,sochi,0,3,1:41.044,208.352,williams
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,1,hamilton,70593,1066,246.5,1,5,71,12:00:00,sochi,0,131,1:37.575,215.760,mercedes
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,4,alonso,70611,1066,58.0,10,0,71,12:00:00,sochi,0,214,1:38.686,213.331,alpine
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,8,raikkonen,70603,1066,6.0,17,0,71,12:00:00,sochi,0,51,1:40.289,209.921,alfa
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,20,vettel,70607,1066,35.0,12,0,71,12:00:00,sochi,0,117,1:39.251,212.116,aston_martin
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,842,gasly,70609,1066,66.0,9,0,71,12:00:00,sochi,0,213,1:38.279,214.214,alphatauri
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,815,perez,70597,1066,120.0,5,1,71,12:00:00,sochi,0,9,1:39.215,212.193,red_bull
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,817,ricciardo,70599,1066,95.0,8,1,71,12:00:00,sochi,0,1,1:39.124,212.388,mclaren
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,822,bottas,70595,1066,151.0,3,0,71,12:00:00,sochi,0,131,1:38.216,214.352,mercedes
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,830,max_verstappen,70594,1066,244.5,2,7,71,12:00:00,sochi,0,9,1:38.396,213.959,red_bull
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,832,sainz,70600,1066,112.5,6,0,71,12:00:00,sochi,0,6,1:39.294,212.024,ferrari
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,839,ocon,70605,1066,45.0,11,1,71,12:00:00,sochi,0,214,1:40.598,209.276,alpine
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,840,stroll,70602,1066,24.0,13,0,71,12:00:00,sochi,0,117,1:40.464,209.555,aston_martin
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,841,giovinazzi,70604,1066,1.0,18,0,71,12:00:00,sochi,0,51,1:39.058,212.530,alfa
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,844,leclerc,70598,1066,104.0,7,0,71,12:00:00,sochi,0,6,1:38.994,212.667,ferrari
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,846,norris,70596,1066,139.0,4,0,71,12:00:00,sochi,0,1,1:37.423,216.096,mclaren
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,847,russell,70606,1066,16.0,15,0,71,12:00:00,sochi,0,3,1:40.596,209.280,williams
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,849,latifi,70610,1066,7.0,16,0,71,12:00:00,sochi,0,3,1:40.000,210.528,williams
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,852,tsunoda,70601,1066,18.0,14,0,71,12:00:00,sochi,0,213,1:39.960,210.612,alphatauri
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,853,mazepin,70612,1066,0.0,21,0,71,12:00:00,sochi,0,210,1:41.713,206.982,haas
Russian Grand Prix,2021,19.13860759493671,61.947468354430384,1023.131012658228,1,21.75696202531645,142.9367088607595,0.290506329113924,15.0,854,mick_schumacher,70608,1066,0.0,19,0,71,12:00:00,sochi,0,210,1:40.276,209.948,haas
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,8,raikkonen,70154,1046,4.0,16,0,3,17:10:00,bahrain,0,51,0:57.375,222.305,alfa
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,20,vettel,70150,1046,33.0,13,0,3,17:10:00,bahrain,0,6,0:56.905,224.141,ferrari
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,842,gasly,70147,1046,71.0,11,1,3,17:10:00,bahrain,0,213,0:57.220,222.908,alphatauri
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,815,perez,70146,1046,125.0,4,1,3,17:10:00,bahrain,0,211,0:56.789,224.599,racing_point
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,817,ricciardo,70159,1046,112.0,5,0,3,17:10:00,bahrain,0,4,0:56.979,223.850,renault
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,822,bottas,70141,1046,205.0,2,2,3,17:10:00,bahrain,0,131,0:56.563,225.497,mercedes
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,825,kevin_magnussen,70157,1046,1.0,20,0,3,17:10:00,bahrain,0,210,0:57.516,221.760,haas
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,826,kvyat,70152,1046,32.0,14,0,3,17:10:00,bahrain,0,213,0:57.001,223.764,alphatauri
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,830,max_verstappen,70160,1046,189.0,3,1,3,17:10:00,bahrain,0,9,\N,\N,red_bull
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,832,sainz,70145,1046,97.0,7,0,3,17:10:00,bahrain,0,1,0:57.165,223.122,mclaren
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,839,ocon,70148,1046,60.0,12,0,3,17:10:00,bahrain,0,4,0:57.350,222.402,renault
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,840,stroll,70158,1046,74.0,10,0,3,17:10:00,bahrain,0,211,0:57.388,222.255,racing_point
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,841,giovinazzi,70149,1046,4.0,17,0,3,17:10:00,bahrain,0,51,0:56.887,224.212,alfa
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,844,leclerc,70142,1046,98.0,6,0,3,17:10:00,bahrain,0,6,\N,\N,ferrari
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,846,norris,70143,1046,87.0,9,0,3,17:10:00,bahrain,0,1,0:57.270,222.713,mclaren
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,847,russell,70155,1046,3.0,18,0,3,17:10:00,bahrain,0,131,0:55.404,230.214,mercedes
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,848,albon,70153,1046,93.0,8,0,3,17:10:00,bahrain,0,9,0:57.056,223.548,red_bull
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,849,latifi,70151,1046,0.0,21,0,3,17:10:00,bahrain,0,3,0:58.206,219.132,williams
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,850,pietro_fittipaldi,70163,1046,0.0,23,0,3,17:10:00,bahrain,0,210,0:57.742,220.892,haas
Sakhir Grand Prix,2020,20.94724409448819,58.169291338582674,1015.9417322834646,0,23.469291338582675,122.75590551181102,1.948031496062992,15.0,851,aitken,70162,1046,0.0,22,0,3,17:10:00,bahrain,0,3,0:57.392,222.240,williams
Saudi Arabian Grand Prix,2021,28.816062176165804,76.20310880829015,1013.7974093264248,0,31.68497409326425,132.67875647668393,0.2715025906735751,21.0,1,hamilton,70719,1072,369.5,2,8,77,17:30:00,jeddah,0,131,1:30.734,244.962,mercedes
Saudi Arabian Grand Prix,2021,28.816062176165804,76.20310880829015,1013.7974093264248,0,31.68497409326425,132.67875647668393,0.2715025906735751,21.0,4,alonso,70737,1072,77.0,10,0,77,17:30:00,jeddah,0,214,1:31.633,242.558,alpine
Saudi Arabian Grand Prix,2021,28.816062176165804,76.20310880829015,1013.7974093264248,0,31.68497409326425,132.67875647668393,0.2715025906735751,21.0,8,raikkonen,70729,1072,10.0,16,0,77,17:30:00,jeddah,0,51,1:32.778,239.565,alfa
Saudi Arabian Grand Prix,2021,28.816062176165804,76.20310880829015,1013.7974093264248,0,31.68497409326425,132.67875647668393,0.2715025906735751,21.0,20,vettel,70733,1072,43.0,12,0,77,17:30:00,jeddah,0,117,1:34.030,236.375,aston_martin
Saudi Arabian Grand Prix,2021,28.816062176165804,76.20310880829015,1013.7974093264248,0,31.68497409326425,132.67875647668393,0.2715025906735751,21.0,842,gasly,70735,1072,100.0,9,0,77,17:30:00,jeddah,0,213,1:32.297,240.813,alphatauri
Saudi Arabian Grand Prix,2021,28.816062176165804,76.20310880829015,1013.7974093264248,0,31.68497409326425,132.67875647668393,0.2715025906735751,21.0,815,perez,70723,1072,190.0,4,1,77,17:30:00,jeddah,0,9,1:34.138,236.104,red_bull
